token_id,num_classes,classes,total_usage,TUM,STR,LYM,NEC,dominant_class,confidence
6565,4,"TUM,STR,LYM,NEC",2611,1190,966,96,359,TUM,0.4558
1790,4,"TUM,STR,LYM,NEC",2610,1609,588,155,258,TUM,0.6165
4849,4,"TUM,STR,LYM,NEC",2610,1132,779,226,473,TUM,0.4337
3514,4,"TUM,STR,LYM,NEC",2608,1269,854,150,335,TUM,0.4866
7829,4,"TUM,STR,LYM,NEC",2607,1276,929,166,236,TUM,0.4895
487,4,"TUM,STR,LYM,NEC",2605,1206,858,220,321,TUM,0.463
5134,4,"TUM,STR,LYM,NEC",2601,1282,957,81,281,TUM,0.4929
3832,4,"TUM,STR,LYM,NEC",2599,1281,811,195,312,TUM,0.4929
4284,4,"TUM,STR,LYM,NEC",2597,1479,497,394,227,TUM,0.5695
4434,4,"TUM,STR,LYM,NEC",2595,1341,849,135,270,TUM,0.5168
7621,4,"TUM,STR,LYM,NEC",2590,1450,719,145,276,TUM,0.5598
3654,4,"TUM,STR,LYM,NEC",2587,1509,639,146,293,TUM,0.5833
5000,4,"TUM,STR,LYM,NEC",2583,1719,470,210,184,TUM,0.6655
8150,4,"TUM,STR,LYM,NEC",2582,1100,990,180,312,TUM,0.426
347,4,"TUM,STR,LYM,NEC",2574,1532,536,316,190,TUM,0.5952
4101,4,"TUM,STR,LYM,NEC",2573,1457,699,134,283,TUM,0.5663
2450,4,"TUM,STR,LYM,NEC",2572,1238,961,130,243,TUM,0.4813
3763,4,"TUM,STR,LYM,NEC",2566,1575,581,154,256,TUM,0.6138
603,4,"TUM,STR,LYM,NEC",2565,1556,537,241,231,TUM,0.6066
2641,4,"TUM,STR,LYM,NEC",2565,1125,915,117,408,TUM,0.4386
6716,4,"TUM,STR,LYM,NEC",2564,1398,729,130,307,TUM,0.5452
1947,4,"TUM,STR,LYM,NEC",2563,1176,996,165,226,TUM,0.4588
1925,4,"TUM,STR,LYM,NEC",2560,1409,752,141,258,TUM,0.5504
3187,4,"TUM,STR,LYM,NEC",2558,1437,541,315,265,TUM,0.5618
458,4,"TUM,STR,LYM,NEC",2556,1242,862,179,273,TUM,0.4859
1560,4,"TUM,STR,LYM,NEC",2556,1285,822,128,321,TUM,0.5027
6936,4,"TUM,STR,LYM,NEC",2554,1212,809,114,419,TUM,0.4745
6738,4,"TUM,STR,LYM,NEC",2552,1129,1059,137,227,TUM,0.4424
1605,4,"TUM,STR,LYM,NEC",2547,1373,749,143,282,TUM,0.5391
1155,4,"TUM,STR,LYM,NEC",2546,1232,954,123,237,TUM,0.4839
1482,4,"TUM,STR,LYM,NEC",2542,1332,743,156,311,TUM,0.524
1730,4,"TUM,STR,LYM,NEC",2542,1502,605,178,257,TUM,0.5909
2688,4,"TUM,STR,LYM,NEC",2541,1495,651,143,252,TUM,0.5884
706,4,"TUM,STR,LYM,NEC",2540,1302,754,160,324,TUM,0.5126
825,4,"TUM,STR,LYM,NEC",2536,844,660,808,224,TUM,0.3328
1034,4,"TUM,STR,LYM,NEC",2533,1161,899,210,263,TUM,0.4583
4709,4,"TUM,STR,LYM,NEC",2530,1457,692,129,252,TUM,0.5759
3360,4,"TUM,STR,LYM,NEC",2529,1471,632,165,261,TUM,0.5817
6602,4,"TUM,STR,LYM,NEC",2524,1726,428,201,169,TUM,0.6838
2700,4,"TUM,STR,LYM,NEC",2523,1472,617,177,257,TUM,0.5834
4254,4,"TUM,STR,LYM,NEC",2520,1309,720,199,292,TUM,0.5194
5572,4,"TUM,STR,LYM,NEC",2517,1467,707,96,247,TUM,0.5828
7327,4,"TUM,STR,LYM,NEC",2517,1608,499,211,199,TUM,0.6389
7586,4,"TUM,STR,LYM,NEC",2517,1475,614,196,232,TUM,0.586
2550,4,"TUM,STR,LYM,NEC",2516,1195,771,182,368,TUM,0.475
434,4,"TUM,STR,LYM,NEC",2515,1179,833,167,336,TUM,0.4688
2099,4,"TUM,STR,LYM,NEC",2508,1306,804,109,289,TUM,0.5207
4046,4,"TUM,STR,LYM,NEC",2505,1281,851,128,245,TUM,0.5114
3802,4,"TUM,STR,LYM,NEC",2497,1298,704,151,344,TUM,0.5198
7542,4,"TUM,STR,LYM,NEC",2497,1448,614,172,263,TUM,0.5799
1705,4,"TUM,STR,LYM,NEC",2496,1173,864,152,307,TUM,0.47
2708,4,"TUM,STR,LYM,NEC",2496,1434,508,285,269,TUM,0.5745
2835,4,"TUM,STR,LYM,NEC",2495,1530,512,212,241,TUM,0.6132
1307,4,"TUM,STR,LYM,NEC",2494,1234,794,147,319,TUM,0.4948
2340,4,"TUM,STR,LYM,NEC",2491,1312,731,148,300,TUM,0.5267
5940,4,"TUM,STR,LYM,NEC",2490,1509,627,114,240,TUM,0.606
3879,4,"TUM,STR,LYM,NEC",2489,1452,642,139,256,TUM,0.5834
873,4,"TUM,STR,LYM,NEC",2487,1221,714,223,329,TUM,0.491
1922,4,"TUM,STR,LYM,NEC",2485,1103,907,170,305,TUM,0.4439
3789,4,"TUM,STR,LYM,NEC",2477,1271,759,147,300,TUM,0.5131
2490,4,"TUM,STR,LYM,NEC",2474,1168,972,93,241,TUM,0.4721
8008,4,"TUM,STR,LYM,NEC",2473,1566,534,166,207,TUM,0.6332
498,4,"TUM,STR,LYM,NEC",2471,1322,728,148,273,TUM,0.535
7358,4,"TUM,STR,LYM,NEC",2471,1688,471,154,158,TUM,0.6831
5037,4,"TUM,STR,LYM,NEC",2467,1053,1040,123,251,TUM,0.4268
5082,4,"TUM,STR,LYM,NEC",2465,1614,474,203,174,TUM,0.6548
5762,4,"TUM,STR,LYM,NEC",2462,1112,539,636,175,TUM,0.4517
6634,4,"TUM,STR,LYM,NEC",2460,1474,664,89,233,TUM,0.5992
4288,4,"TUM,STR,LYM,NEC",2459,1027,966,135,331,TUM,0.4176
3661,4,"TUM,STR,LYM,NEC",2457,1615,481,193,168,TUM,0.6573
4667,4,"TUM,STR,LYM,NEC",2457,1194,798,165,300,TUM,0.486
2303,4,"TUM,STR,LYM,NEC",2453,1428,601,147,277,TUM,0.5821
7239,4,"TUM,STR,LYM,NEC",2449,1382,654,91,322,TUM,0.5643
1640,4,"TUM,STR,LYM,NEC",2447,1025,838,182,402,TUM,0.4189
1551,4,"TUM,STR,LYM,NEC",2445,1224,838,105,278,TUM,0.5006
5529,4,"TUM,STR,LYM,NEC",2445,1110,956,175,204,TUM,0.454
5369,4,"TUM,STR,LYM,NEC",2443,1307,779,110,247,TUM,0.535
3196,4,"TUM,STR,LYM,NEC",2440,1344,675,180,241,TUM,0.5508
7018,4,"TUM,STR,LYM,NEC",2440,1162,869,116,293,TUM,0.4762
4402,4,"TUM,STR,LYM,NEC",2438,1233,728,148,329,TUM,0.5057
833,4,"TUM,STR,LYM,NEC",2431,1590,461,201,179,TUM,0.6541
2757,4,"TUM,STR,LYM,NEC",2431,1223,572,456,180,TUM,0.5031
4555,4,"TUM,STR,LYM,NEC",2431,1403,622,156,250,TUM,0.5771
7260,4,"TUM,STR,LYM,NEC",2431,1630,435,207,159,TUM,0.6705
1147,4,"TUM,STR,LYM,NEC",2427,1319,631,201,276,TUM,0.5435
2105,4,"TUM,STR,LYM,NEC",2425,1138,850,144,293,TUM,0.4693
3938,4,"TUM,STR,LYM,NEC",2423,1163,574,454,232,TUM,0.48
7932,4,"TUM,STR,LYM,NEC",2423,1149,946,118,210,TUM,0.4742
966,4,"TUM,STR,LYM,NEC",2420,1512,473,214,221,TUM,0.6248
1429,4,"TUM,STR,LYM,NEC",2417,1634,444,178,161,TUM,0.676
5152,4,"TUM,STR,LYM,NEC",2416,1470,566,162,218,TUM,0.6084
5629,4,"TUM,STR,LYM,NEC",2416,1197,618,268,333,TUM,0.4954
5814,4,"TUM,STR,LYM,NEC",2415,1376,626,150,263,TUM,0.5698
7781,4,"TUM,STR,LYM,NEC",2415,1088,877,177,273,TUM,0.4505
5932,4,"TUM,STR,LYM,NEC",2413,1324,635,171,283,TUM,0.5487
1101,4,"TUM,STR,LYM,NEC",2412,1465,527,160,260,TUM,0.6074
3585,4,"TUM,STR,LYM,NEC",2407,1350,677,105,275,TUM,0.5609
83,4,"TUM,STR,LYM,NEC",2404,997,1027,97,283,STR,0.4272
5557,4,"TUM,STR,LYM,NEC",2404,1075,918,152,259,TUM,0.4472
6377,4,"TUM,STR,LYM,NEC",2404,1160,851,152,241,TUM,0.4825
6645,4,"TUM,STR,LYM,NEC",2404,1253,636,188,327,TUM,0.5212
960,4,"TUM,STR,LYM,NEC",2403,1194,814,109,286,TUM,0.4969
2029,4,"TUM,STR,LYM,NEC",2402,1347,484,375,196,TUM,0.5608
6641,4,"TUM,STR,LYM,NEC",2402,1238,820,83,261,TUM,0.5154
281,4,"TUM,STR,LYM,NEC",2400,1337,696,96,271,TUM,0.5571
3128,4,"TUM,STR,LYM,NEC",2400,1039,816,179,366,TUM,0.4329
6485,4,"TUM,STR,LYM,NEC",2399,989,776,206,428,TUM,0.4123
6726,4,"TUM,STR,LYM,NEC",2398,1547,481,172,198,TUM,0.6451
6003,4,"TUM,STR,LYM,NEC",2396,1111,778,210,297,TUM,0.4637
5120,4,"TUM,STR,LYM,NEC",2395,974,889,210,322,TUM,0.4067
2852,4,"TUM,STR,LYM,NEC",2384,1187,851,93,253,TUM,0.4979
7962,4,"TUM,STR,LYM,NEC",2383,1100,688,231,364,TUM,0.4616
3633,4,"TUM,STR,LYM,NEC",2381,1371,635,103,272,TUM,0.5758
6249,4,"TUM,STR,LYM,NEC",2379,1274,788,106,211,TUM,0.5355
1303,4,"TUM,STR,LYM,NEC",2377,1273,770,111,223,TUM,0.5355
4225,4,"TUM,STR,LYM,NEC",2376,1395,564,168,249,TUM,0.5871
5688,4,"TUM,STR,LYM,NEC",2376,1280,750,76,270,TUM,0.5387
6871,4,"TUM,STR,LYM,NEC",2374,1522,443,243,166,TUM,0.6411
3839,4,"TUM,STR,LYM,NEC",2369,1283,643,131,312,TUM,0.5416
4756,4,"TUM,STR,LYM,NEC",2369,1249,769,66,285,TUM,0.5272
4424,4,"TUM,STR,LYM,NEC",2366,1189,765,108,304,TUM,0.5025
5563,4,"TUM,STR,LYM,NEC",2366,1592,462,158,154,TUM,0.6729
6746,4,"TUM,STR,LYM,NEC",2359,1418,577,139,225,TUM,0.6011
6018,4,"TUM,STR,LYM,NEC",2358,1332,678,75,273,TUM,0.5649
745,4,"TUM,STR,LYM,NEC",2352,1013,827,164,348,TUM,0.4307
7683,4,"TUM,STR,LYM,NEC",2352,1514,475,163,200,TUM,0.6437
7929,4,"TUM,STR,LYM,NEC",2352,1431,489,215,217,TUM,0.6084
893,4,"TUM,STR,LYM,NEC",2347,1032,856,146,313,TUM,0.4397
963,4,"TUM,STR,LYM,NEC",2345,1253,672,140,280,TUM,0.5343
2383,4,"TUM,STR,LYM,NEC",2344,1129,855,118,242,TUM,0.4817
4577,4,"TUM,STR,LYM,NEC",2342,1092,903,106,241,TUM,0.4663
7052,4,"TUM,STR,LYM,NEC",2340,1102,966,93,179,TUM,0.4709
994,4,"TUM,STR,LYM,NEC",2339,1260,687,156,236,TUM,0.5387
1584,4,"TUM,STR,LYM,NEC",2336,1177,827,115,217,TUM,0.5039
7145,4,"TUM,STR,LYM,NEC",2336,1295,620,157,264,TUM,0.5544
6180,4,"TUM,STR,LYM,NEC",2334,1007,1019,77,231,STR,0.4366
1504,4,"TUM,STR,LYM,NEC",2328,1331,582,122,293,TUM,0.5717
1210,4,"TUM,STR,LYM,NEC",2327,1129,929,77,192,TUM,0.4852
1287,4,"TUM,STR,LYM,NEC",2324,1245,719,121,239,TUM,0.5357
1802,4,"TUM,STR,LYM,NEC",2323,1097,717,195,314,TUM,0.4722
976,4,"TUM,STR,LYM,NEC",2320,1100,724,193,303,TUM,0.4741
566,4,"TUM,STR,LYM,NEC",2319,996,846,205,272,TUM,0.4295
2613,4,"TUM,STR,LYM,NEC",2319,1091,798,163,267,TUM,0.4705
6658,4,"TUM,STR,LYM,NEC",2319,1242,664,163,250,TUM,0.5356
5278,4,"TUM,STR,LYM,NEC",2314,1200,660,168,286,TUM,0.5186
6843,4,"TUM,STR,LYM,NEC",2314,1392,539,119,264,TUM,0.6016
2113,4,"TUM,STR,LYM,NEC",2309,1051,861,160,237,TUM,0.4552
3218,4,"TUM,STR,LYM,NEC",2306,1246,637,123,300,TUM,0.5403
1133,4,"TUM,STR,LYM,NEC",2305,978,848,201,278,TUM,0.4243
1222,4,"TUM,STR,LYM,NEC",2304,1273,661,120,250,TUM,0.5525
3092,4,"TUM,STR,LYM,NEC",2303,1235,771,93,204,TUM,0.5363
2317,4,"TUM,STR,LYM,NEC",2300,1432,487,174,207,TUM,0.6226
2334,4,"TUM,STR,LYM,NEC",2298,1108,831,153,206,TUM,0.4822
6616,4,"TUM,STR,LYM,NEC",2298,1053,859,127,259,TUM,0.4582
3032,4,"TUM,STR,LYM,NEC",2293,1220,562,215,296,TUM,0.5321
6242,4,"TUM,STR,LYM,NEC",2288,1042,762,172,312,TUM,0.4554
3905,4,"TUM,STR,LYM,NEC",2283,1189,674,137,283,TUM,0.5208
8027,4,"TUM,STR,LYM,NEC",2283,1086,799,94,304,TUM,0.4757
6758,4,"TUM,STR,LYM,NEC",2281,1146,661,154,320,TUM,0.5024
5995,4,"TUM,STR,LYM,NEC",2279,1002,781,154,342,TUM,0.4397
5025,4,"TUM,STR,LYM,NEC",2278,1036,907,83,252,TUM,0.4548
3396,4,"TUM,STR,LYM,NEC",2275,1324,543,134,274,TUM,0.582
448,4,"TUM,STR,LYM,NEC",2273,1268,631,125,249,TUM,0.5579
304,4,"TUM,STR,LYM,NEC",2270,1021,836,147,266,TUM,0.4498
2085,4,"TUM,STR,LYM,NEC",2270,1445,440,204,181,TUM,0.6366
6956,4,"TUM,STR,LYM,NEC",2270,1262,465,363,180,TUM,0.5559
1480,4,"TUM,STR,LYM,NEC",2269,1394,503,220,152,TUM,0.6144
3472,4,"TUM,STR,LYM,NEC",2265,956,734,267,308,TUM,0.4221
2084,4,"TUM,STR,LYM,NEC",2262,1071,807,159,225,TUM,0.4735
7299,4,"TUM,STR,LYM,NEC",2262,1155,723,114,270,TUM,0.5106
6062,4,"TUM,STR,LYM,NEC",2257,1226,624,110,297,TUM,0.5432
4807,4,"TUM,STR,LYM,NEC",2256,1339,508,172,237,TUM,0.5935
7958,4,"TUM,STR,LYM,NEC",2254,1246,594,131,283,TUM,0.5528
5031,4,"TUM,STR,LYM,NEC",2253,1235,669,116,233,TUM,0.5482
1301,4,"TUM,STR,LYM,NEC",2251,1109,751,131,260,TUM,0.4927
2573,4,"TUM,STR,LYM,NEC",2247,1028,721,158,340,TUM,0.4575
2745,4,"TUM,STR,LYM,NEC",2247,1188,714,117,228,TUM,0.5287
3543,4,"TUM,STR,LYM,NEC",2246,1040,674,169,363,TUM,0.463
1552,4,"TUM,STR,LYM,NEC",2242,1215,646,114,267,TUM,0.5419
5431,4,"TUM,STR,LYM,NEC",2241,1438,479,119,205,TUM,0.6417
2547,4,"TUM,STR,LYM,NEC",2239,1374,481,170,214,TUM,0.6137
1021,4,"TUM,STR,LYM,NEC",2234,1043,617,348,226,TUM,0.4669
2658,4,"TUM,STR,LYM,NEC",2234,1015,781,133,305,TUM,0.4543
3342,4,"TUM,STR,LYM,NEC",2227,1119,458,475,175,TUM,0.5025
1544,4,"TUM,STR,LYM,NEC",2221,865,730,256,370,TUM,0.3895
1470,4,"TUM,STR,LYM,NEC",2219,1286,563,142,228,TUM,0.5795
3131,4,"TUM,STR,LYM,NEC",2218,1133,590,214,281,TUM,0.5108
5781,4,"TUM,STR,LYM,NEC",2216,1299,528,135,254,TUM,0.5862
629,4,"TUM,STR,LYM,NEC",2211,856,992,75,288,STR,0.4487
926,4,"TUM,STR,LYM,NEC",2209,1363,444,212,190,TUM,0.617
1791,4,"TUM,STR,LYM,NEC",2205,1049,839,120,197,TUM,0.4757
2754,4,"TUM,STR,LYM,NEC",2204,1044,763,165,232,TUM,0.4737
1725,4,"TUM,STR,LYM,NEC",2203,1370,532,101,200,TUM,0.6219
4779,4,"TUM,STR,LYM,NEC",2202,1238,617,107,240,TUM,0.5622
5627,4,"TUM,STR,LYM,NEC",2201,1228,533,188,252,TUM,0.5579
14,4,"TUM,STR,LYM,NEC",2200,1186,465,352,197,TUM,0.5391
3348,4,"TUM,STR,LYM,NEC",2200,941,853,161,245,TUM,0.4277
4898,4,"TUM,STR,LYM,NEC",2199,1233,710,87,169,TUM,0.5607
7655,4,"TUM,STR,LYM,NEC",2198,1131,636,113,318,TUM,0.5146
954,4,"TUM,STR,LYM,NEC",2197,1092,813,89,203,TUM,0.497
3447,4,"TUM,STR,LYM,NEC",2197,1056,720,164,257,TUM,0.4807
1815,4,"TUM,STR,LYM,NEC",2195,1369,561,88,177,TUM,0.6237
4021,4,"TUM,STR,LYM,NEC",2192,1169,556,308,159,TUM,0.5333
3410,4,"TUM,STR,LYM,NEC",2191,1177,638,95,281,TUM,0.5372
3881,4,"TUM,STR,LYM,NEC",2190,1323,484,156,227,TUM,0.6041
2342,4,"TUM,STR,LYM,NEC",2188,961,735,177,315,TUM,0.4392
4541,4,"TUM,STR,LYM,NEC",2187,1120,716,80,271,TUM,0.5121
2306,4,"TUM,STR,LYM,NEC",2185,1294,422,331,138,TUM,0.5922
3412,4,"TUM,STR,LYM,NEC",2185,1160,754,79,192,TUM,0.5309
6398,4,"TUM,STR,LYM,NEC",2185,1286,520,122,257,TUM,0.5886
6257,4,"TUM,STR,LYM,NEC",2183,1081,715,89,298,TUM,0.4952
3483,4,"TUM,STR,LYM,NEC",2181,1222,572,120,267,TUM,0.5603
1779,4,"TUM,STR,LYM,NEC",2180,1008,557,419,196,TUM,0.4624
1591,4,"TUM,STR,LYM,NEC",2179,982,723,193,281,TUM,0.4507
5640,4,"TUM,STR,LYM,NEC",2177,1189,539,197,252,TUM,0.5462
7005,4,"TUM,STR,LYM,NEC",2174,1401,379,246,148,TUM,0.6444
2281,4,"TUM,STR,LYM,NEC",2173,909,780,184,300,TUM,0.4183
2509,4,"TUM,STR,LYM,NEC",2172,1219,577,103,273,TUM,0.5612
4741,4,"TUM,STR,LYM,NEC",2172,1100,687,100,285,TUM,0.5064
690,4,"TUM,STR,LYM,NEC",2170,1083,705,95,287,TUM,0.4991
2843,4,"TUM,STR,LYM,NEC",2170,1105,745,107,213,TUM,0.5092
925,4,"TUM,STR,LYM,NEC",2167,1375,504,139,149,TUM,0.6345
189,4,"TUM,STR,LYM,NEC",2166,1139,560,190,277,TUM,0.5259
1543,4,"TUM,STR,LYM,NEC",2165,1407,377,221,160,TUM,0.6499
8132,4,"TUM,STR,LYM,NEC",2165,1194,605,92,274,TUM,0.5515
4294,4,"TUM,STR,LYM,NEC",2164,1146,479,322,217,TUM,0.5296
3508,4,"TUM,STR,LYM,NEC",2160,1007,816,128,209,TUM,0.4662
4060,4,"TUM,STR,LYM,NEC",2159,1211,603,136,209,TUM,0.5609
3031,4,"TUM,STR,LYM,NEC",2156,1188,635,81,252,TUM,0.551
2900,4,"TUM,STR,LYM,NEC",2154,1323,494,100,237,TUM,0.6142
4316,4,"TUM,STR,LYM,NEC",2153,1278,488,183,204,TUM,0.5936
7881,4,"TUM,STR,LYM,NEC",2153,1229,549,136,239,TUM,0.5708
2954,4,"TUM,STR,LYM,NEC",2148,836,922,139,251,STR,0.4292
1701,4,"TUM,STR,LYM,NEC",2147,1261,544,108,234,TUM,0.5873
4532,4,"TUM,STR,LYM,NEC",2146,1152,635,73,286,TUM,0.5368
3991,4,"TUM,STR,LYM,NEC",2145,1257,540,114,234,TUM,0.586
5075,4,"TUM,STR,LYM,NEC",2142,896,683,183,380,TUM,0.4183
3865,4,"TUM,STR,LYM,NEC",2140,1293,475,164,208,TUM,0.6042
6369,4,"TUM,STR,LYM,NEC",2140,1070,699,130,241,TUM,0.5
61,4,"TUM,STR,LYM,NEC",2138,1420,439,152,127,TUM,0.6642
2989,4,"TUM,STR,LYM,NEC",2137,1219,501,191,226,TUM,0.5704
217,4,"TUM,STR,LYM,NEC",2135,996,786,123,230,TUM,0.4665
1991,4,"TUM,STR,LYM,NEC",2132,915,885,150,182,TUM,0.4292
2420,4,"TUM,STR,LYM,NEC",2131,1101,612,137,281,TUM,0.5167
942,4,"TUM,STR,LYM,NEC",2130,1248,545,75,262,TUM,0.5859
2202,4,"TUM,STR,LYM,NEC",2130,1363,470,109,188,TUM,0.6399
2624,4,"TUM,STR,LYM,NEC",2129,826,848,109,346,STR,0.3983
367,4,"TUM,STR,LYM,NEC",2125,1044,693,138,250,TUM,0.4913
4243,4,"TUM,STR,LYM,NEC",2125,1277,441,259,148,TUM,0.6009
7309,4,"TUM,STR,LYM,NEC",2123,1203,611,85,224,TUM,0.5667
6765,4,"TUM,STR,LYM,NEC",2122,1378,441,107,196,TUM,0.6494
2087,4,"TUM,STR,LYM,NEC",2121,1367,404,155,195,TUM,0.6445
2665,4,"TUM,STR,LYM,NEC",2120,1000,832,92,196,TUM,0.4717
6302,4,"TUM,STR,LYM,NEC",2119,1078,720,78,243,TUM,0.5087
155,4,"TUM,STR,LYM,NEC",2116,1209,566,111,230,TUM,0.5714
1057,4,"TUM,STR,LYM,NEC",2113,917,898,89,209,TUM,0.434
7020,4,"TUM,STR,LYM,NEC",2107,1278,479,130,220,TUM,0.6065
7851,4,"TUM,STR,LYM,NEC",2104,1296,473,142,193,TUM,0.616
5765,4,"TUM,STR,LYM,NEC",2102,971,728,99,304,TUM,0.4619
2787,4,"TUM,STR,LYM,NEC",2098,1050,796,69,183,TUM,0.5005
4249,4,"TUM,STR,LYM,NEC",2094,1274,456,133,231,TUM,0.6084
6848,4,"TUM,STR,LYM,NEC",2094,1193,579,82,240,TUM,0.5697
6817,4,"TUM,STR,LYM,NEC",2090,1098,601,139,252,TUM,0.5254
6846,4,"TUM,STR,LYM,NEC",2090,1015,488,417,170,TUM,0.4856
3432,4,"TUM,STR,LYM,NEC",2089,1174,511,178,226,TUM,0.562
8087,4,"TUM,STR,LYM,NEC",2088,1328,413,150,197,TUM,0.636
876,4,"TUM,STR,LYM,NEC",2082,945,645,157,335,TUM,0.4539
543,4,"TUM,STR,LYM,NEC",2080,1251,429,179,221,TUM,0.6014
2716,4,"TUM,STR,LYM,NEC",2076,905,884,80,207,TUM,0.4359
6970,4,"TUM,STR,LYM,NEC",2076,977,826,89,184,TUM,0.4706
7050,4,"TUM,STR,LYM,NEC",2076,1268,507,105,196,TUM,0.6108
279,4,"TUM,STR,LYM,NEC",2074,1269,487,155,163,TUM,0.6119
1386,4,"TUM,STR,LYM,NEC",2074,1373,414,114,173,TUM,0.662
4982,4,"TUM,STR,LYM,NEC",2071,1202,546,118,205,TUM,0.5804
4585,4,"TUM,STR,LYM,NEC",2070,957,781,133,199,TUM,0.4623
4877,4,"TUM,STR,LYM,NEC",2070,1164,495,244,167,TUM,0.5623
6320,4,"TUM,STR,LYM,NEC",2069,1186,545,122,216,TUM,0.5732
7583,4,"TUM,STR,LYM,NEC",2063,1111,544,143,265,TUM,0.5385
6345,4,"TUM,STR,LYM,NEC",2062,972,635,149,306,TUM,0.4714
1818,4,"TUM,STR,LYM,NEC",2058,1229,511,86,232,TUM,0.5972
6917,4,"TUM,STR,LYM,NEC",2057,906,764,108,279,TUM,0.4404
616,4,"TUM,STR,LYM,NEC",2056,1387,420,129,120,TUM,0.6746
5252,4,"TUM,STR,LYM,NEC",2055,1328,402,143,182,TUM,0.6462
3397,4,"TUM,STR,LYM,NEC",2052,1076,587,150,239,TUM,0.5244
992,4,"TUM,STR,LYM,NEC",2049,983,778,109,179,TUM,0.4797
1081,4,"TUM,STR,LYM,NEC",2044,1089,573,137,245,TUM,0.5328
7759,4,"TUM,STR,LYM,NEC",2042,1035,545,188,274,TUM,0.5069
6126,4,"TUM,STR,LYM,NEC",2040,1106,631,85,218,TUM,0.5422
5487,4,"TUM,STR,LYM,NEC",2037,829,831,98,279,STR,0.408
6353,4,"TUM,STR,LYM,NEC",2037,1095,570,114,258,TUM,0.5376
5915,4,"TUM,STR,LYM,NEC",2036,1173,514,149,200,TUM,0.5761
7846,4,"TUM,STR,LYM,NEC",2036,1256,457,146,177,TUM,0.6169
5409,4,"TUM,STR,LYM,NEC",2035,1051,504,246,234,TUM,0.5165
7768,4,"TUM,STR,LYM,NEC",2035,829,799,192,215,TUM,0.4074
2271,4,"TUM,STR,LYM,NEC",2031,1304,439,110,178,TUM,0.642
3489,4,"TUM,STR,LYM,NEC",2028,1309,419,176,124,TUM,0.6455
3287,4,"TUM,STR,LYM,NEC",2020,1187,490,159,184,TUM,0.5876
1273,4,"TUM,STR,LYM,NEC",2017,1242,413,178,184,TUM,0.6158
1837,4,"TUM,STR,LYM,NEC",2017,1123,570,114,210,TUM,0.5568
3177,4,"TUM,STR,LYM,NEC",2016,1157,458,203,198,TUM,0.5739
1229,4,"TUM,STR,LYM,NEC",2015,1050,670,77,218,TUM,0.5211
4876,4,"TUM,STR,LYM,NEC",2015,1169,508,117,221,TUM,0.5801
4999,4,"TUM,STR,LYM,NEC",2015,848,532,409,226,TUM,0.4208
1212,4,"TUM,STR,LYM,NEC",2013,944,734,103,232,TUM,0.469
3476,4,"TUM,STR,LYM,NEC",2012,1010,530,159,313,TUM,0.502
2204,4,"TUM,STR,LYM,NEC",2011,1112,580,124,195,TUM,0.553
5338,4,"TUM,STR,LYM,NEC",2010,1105,629,73,203,TUM,0.5498
1141,4,"TUM,STR,LYM,NEC",2006,1003,652,109,242,TUM,0.5
5816,4,"TUM,STR,LYM,NEC",2006,1230,453,96,227,TUM,0.6132
2820,4,"TUM,STR,LYM,NEC",2004,1132,550,97,225,TUM,0.5649
3373,4,"TUM,STR,LYM,NEC",2003,1224,401,173,205,TUM,0.6111
427,4,"TUM,STR,LYM,NEC",2002,1160,583,72,187,TUM,0.5794
1388,4,"TUM,STR,LYM,NEC",2002,1209,455,182,156,TUM,0.6039
6554,4,"TUM,STR,LYM,NEC",2001,1163,535,103,200,TUM,0.5812
6578,4,"TUM,STR,LYM,NEC",1998,902,765,154,177,TUM,0.4515
7182,4,"TUM,STR,LYM,NEC",1997,1055,510,183,249,TUM,0.5283
5853,4,"TUM,STR,LYM,NEC",1991,1364,359,128,140,TUM,0.6851
4617,4,"TUM,STR,LYM,NEC",1987,1065,651,63,208,TUM,0.536
6104,4,"TUM,STR,LYM,NEC",1986,914,811,84,177,TUM,0.4602
2792,4,"TUM,STR,LYM,NEC",1985,1204,464,136,181,TUM,0.6065
2042,4,"TUM,STR,LYM,NEC",1983,1138,520,114,211,TUM,0.5739
1996,4,"TUM,STR,LYM,NEC",1982,1083,548,91,260,TUM,0.5464
6853,4,"TUM,STR,LYM,NEC",1981,1231,375,205,170,TUM,0.6214
5752,4,"TUM,STR,LYM,NEC",1980,1012,572,130,266,TUM,0.5111
3892,4,"TUM,STR,LYM,NEC",1978,1167,486,162,163,TUM,0.59
5697,4,"TUM,STR,LYM,NEC",1978,627,367,833,151,LYM,0.4211
3936,4,"TUM,STR,LYM,NEC",1977,1116,447,185,229,TUM,0.5645
7261,4,"TUM,STR,LYM,NEC",1973,1160,406,274,133,TUM,0.5879
2219,4,"TUM,STR,LYM,NEC",1972,1089,551,89,243,TUM,0.5522
2423,4,"TUM,STR,LYM,NEC",1967,1261,381,164,161,TUM,0.6411
3312,4,"TUM,STR,LYM,NEC",1967,1295,384,102,186,TUM,0.6584
2185,4,"TUM,STR,LYM,NEC",1966,1018,625,112,211,TUM,0.5178
1525,4,"TUM,STR,LYM,NEC",1961,912,595,285,169,TUM,0.4651
1761,4,"TUM,STR,LYM,NEC",1961,1114,438,263,146,TUM,0.5681
5254,4,"TUM,STR,LYM,NEC",1959,973,675,121,190,TUM,0.4967
